"hero_id","hero_name","cb_id","cb_lang_id","cb_params","de_id","de_lang_id","de_params","fam_1_id","fam_1_lang_id","fam_1_params","fam_2_id","fam_2_lang_id","fam_2_params","passive_1_id","passive_1_params","passive_2_id","passive_2_params","passive_3_id","passive_3_params","prop_1_id","prop_1_lang_id","prop_1_nested_1_collection_name","prop_1_nested_1_id","prop_1_nested_1_lang_id","prop_1_nested_1_params","prop_1_nested_2_collection_name","prop_1_nested_2_id","prop_1_nested_2_lang_id","prop_1_nested_2_params","prop_1_params","prop_2_id","prop_2_lang_id","prop_2_nested_1_collection_name","prop_2_nested_1_id","prop_2_nested_1_lang_id","prop_2_nested_1_params","prop_2_nested_2_collection_name","prop_2_nested_2_id","prop_2_nested_2_lang_id","prop_2_nested_2_params","prop_2_params","prop_3_id","prop_3_lang_id","prop_3_nested_1_id","prop_3_nested_1_lang_id","prop_3_nested_1_params","prop_3_nested_2_id","prop_3_nested_2_lang_id","prop_3_nested_2_params","prop_3_params","se_1_id","se_1_lang_id","se_1_nested_1_id","se_1_nested_1_lang_id","se_1_nested_1_params","se_1_nested_2_id","se_1_nested_2_lang_id","se_1_nested_2_params","se_1_params","se_2_id","se_2_lang_id","se_2_nested_1_id","se_2_nested_1_lang_id","se_2_nested_1_params","se_2_nested_2_id","se_2_nested_2_lang_id","se_2_nested_2_params","se_2_params","se_3_id","se_3_lang_id","se_3_nested_1_id","se_3_nested_1_lang_id","se_3_nested_1_params","se_3_params","se_4_id","se_4_lang_id","se_4_nested_1_id","se_4_nested_1_lang_id","se_4_nested_1_params","se_4_nested_2_id","se_4_nested_2_lang_id","se_4_nested_2_params","se_4_params","se_5_id","se_5_lang_id","se_5_params"
"astral_lemonwood","Lemonwood","","","","direct_effect_no_type","N/A","{}","","","","","","","share_received_damage","{""SHAREDDAMAGEPORTION"": 20.0}","resist_poison","{}","","","mana_threshold_chain_strike","specials.v2.property.elementcountbasedpowermodifierandtargettype.addmana.combined_with.damage","","","","","","","","","{""MANA"": 100.0}","always_hit","specials.v2.property.pre.alwayshit","","","","","","","","","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"astral_voidstar","Voidstar","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 620}","","","","","","","share_received_damage","{""SHAREDDAMAGEPORTION"": 20.0}","resist_poison","{}","","","always_hit","specials.v2.property.pre.alwayshit","","","","","","","","","{}","","","","","","","","","","","","","","","","","","","","","mage_armor_voidstar","specials.v2.statuseffect.minor.specialskilldefensemodifier.all.allies","","","","","","","{""TURNS"": 4, ""SPECIALSKILLDEFENSE"": -98.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"astral_lionstring","Lionstring","","","","","specials.v2.directeffect.damage.neartotargetminor.enemies","{""HEALTH"": 245}","","","","","","","share_received_damage","{""SHAREDDAMAGEPORTION"": 20.0}","resist_poison","{}","","","always_hit","specials.v2.property.pre.alwayshit","","","","","","","","","{}","","","","","","","","","","","","","","","","","","","","","heal_steal_lionstring","specials.v2.statuseffect.minor.healsteal.neartotarget.enemies","","","","","","","{""TURNS"": 2, ""HEALING"": 50.0}","dodge_special_damage_lionstring","specials.v2.statuseffect.minor.dodgespecialdamage.neartotarget.allies","","","","","","","{""TURNS"": 2, ""DODGE"": 45.0}","","","","","","","","","","","","","","","","","",""
"astral_starswift","Starswift","","","","","specials.v2.directeffect.damage.neartotarget.enemies","{""HEALTH"": 265}","","","","","","","share_received_damage","{""SHAREDDAMAGEPORTION"": 20.0}","resist_poison","{}","","","always_hit","specials.v2.property.pre.alwayshit","","","","","","","","","{}","","","","","","","","","","","","","","","","","","","","","mana_regen_starswift","specials.v2.statuseffect.minor.managenerationmodifier.neartotarget.allies","","","","","","","{""TURNS"": 3, ""MANAREGEN"": 20.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fire_god_zarga","Zarga","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 465}","","","","","","","mana_on_bleed","","heal_on_enemy_bleed","","","","chance_to_add_bleed_zarga","specials.v2.property.addstatuseffectswithchance.bleed_zarga.single.enemies","","bleed_zarga","specials.v2.statuseffect.minor.bleeding.all.enemies","{""TURNS"": 6, ""DAMAGE"": 1104}","","","","","{""STATUSEFFECT1DAMAGE"": 17.3, ""ADDSTATUSEFFECTCHANCE"": 55.0, ""STATUSEFFECT1TURNS"": 55.0}","","","","","","","","","","","","","","","","","","","","","mark_zarga","specials.v2.statuseffect.minor.bleedmark.single.enemies.stackingreceiveddamagemodifier.bleed","","","","","","","{""TURNS"": 6, ""STATUSEFFECT1DAMAGEMODIFIER"": 105.0, ""STATUSEFFECT1MAXSTACK"": 105.0}","red_element_link_dodge_modifier","specials.v2.statuseffect.major.elementlinkdodgemodifier.red.allies","","","","","","","{""TURNS"": 6, ""DODGE"": -95.0}","","","","","","","","","","","","","","","","","",""
"easter_timothy","Timothy","","","","","specials.v2.directeffect.healthboost.all.allies.fixedpower","{""HEALTHBOOST"": 560}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","increasing_attack_modifier_on_own_special_timothy","specials.v2.statuseffect.minor.increasingattackmodifieronownspecialcast.all.allies","","","","","","","{""TURNS"": 3, ""INCREASEPERSPECIAL"": -90.0, ""ORIGINALATTACK"": -90.0, ""CAP"": 20.0}","brittle_timothy","specials.v2.statuseffect.minor.defensemodifier.single.allies","","","","","","","{""TURNS"": 3, ""DEFENSE"": -20.0}","","","","","","","","","","","","","","","","","",""
"easter_miss_ethel","Miss Ethel","","","","direct_effect_no_type","N/A","{}","","","","","","","","","","","","","health_threshold_chain_strike_miss_ethel","specials.v2.property.chain_effect.damage","","","","","","","","","{""HEALTH"": 20.0}","","","","","","","","","","","","","","","","","","","","","mana_regen_reduction_miss_ethel","specials.v2.statuseffect.major.managenerationmodifier.single.allies","","","","","","","{""TURNS"": 3, ""MANAREGEN"": -15.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"elemental_grilka","Grilka","","","","direct_effect_no_type","N/A","{}","","","","","","","strong_troop_damage_modifier","","","","","","upgrade_minor_to_major_grilka","specials.v2.property.upgrademinortomajorbasedontilecount.yellow","","","","","","","","","{""REQUIREDTILECOUNT"": 64}","","","","","","","","","","","","","","","","","","","","","taunt","specials.v2.statuseffect.major.taunt.single.allies","","","","","","","{""TURNS"": 5}","health_boost_recovery_grilka","specials.v2.statuseffect.minor.fixedhealthrecovery.all.allies","","","","","","","{""TURNS"": 5, ""TOTAL"": 1520}","mana_generation_grilka","specials.v2.statuseffect.major.managenerationmodifier.all.allies","","","","{""TURNS"": 5, ""MANAREGEN"": 44.0}","","","","","","","","","","","",""
"elemental_craum","Craum","","","","direct_effect_no_type","N/A","{}","","","","","","","strong_troop_damage_modifier","","","","","","health_boost_increased_by_green_tiles_craum","specials.v2.property.secondarydirecteffectwithpowerincrementpertile.healthboost.all.allies.fixedpower.green","","","","","","","","","{""MAXFIXEDPOWER"": 400, ""HEALTHBOOST"": 400, ""FIXEDPOWERPERTILE"": 400}","","","","","","","","","","","","","","","","","","","","","sand_curse_craum","specials.v2.statuseffect.minor.sandcurse.blue.enemies","","","","","","","{""TURNS"": 4, ""DAMAGE"": 972}","underwater_craum","specials.v2.statuseffect.minor.underwater.red.enemies","","","","","","","{""TURNS"": 4, ""DAMAGE"": 972}","burn_craum","specials.v2.statuseffect.minor.burn.purple.enemies","","","","{""TURNS"": 4, ""DAMAGE"": 972}","poison_craum","specials.v2.statuseffect.minor.poison.yellow.enemies","","","","","","","{""TURNS"": 4, ""DAMAGE"": 972}","","",""
"elemental_nylora","Nylora","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 550}","","","","","","","strong_troop_damage_modifier","","","","","","add_status_effects_first_nylora","specials.v2.property.damagepertile.damage.single.enemies.red","","element_swap_red_nylora","specials.v2.statuseffect.minor.elementswap.single.enemies.red","{""TURNS"": 3}","","","","","{""MAXPOWER"": 64, ""BASEPOWER"": 24, ""POWERPERTILE"": 24}","","","","","","","","","","","","","","","","","","","","","mark_ice_nylora","specials.v2.statuseffect.minor.bluedefensemodifier.single.enemies","","","","","","","{""TURNS"": 3, ""DEFENSE"": -68.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"elemental_ash","Ash","","","","direct_effect_no_type","N/A","{}","","","","","","","strong_troop_damage_modifier","","","","","","chain_strike_ash","specials.v2.property.chainstrike","","berserk_fire_defense_brittle_ash","specials.v2.statuseffect.major.dispel.all.allies.minordebuff","{""TURNS"": 4}","","","","","{""DAMAGE"": 8, ""HEALTH"": 100.0, ""MAXHITS"": 64}","damage_increased_per_red_tile_ash","specials.v2.property.damageincreasedpertile.red","","","","","","","","","{""MAXDAMAGE"": 5.0, ""EXTRADAMAGEPERTILE"": 5.0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"elemental_vander","Vander","","","","direct_effect_no_type","N/A","{}","","","","","","","strong_troop_damage_modifier","","","","","","purple_tile_count_based_damage_and_status_effects_vander","specials.v2.property.damagepertile.damage.single.enemies.red","","silence","specials.v2.statuseffect.minor.silence.all.enemies","{""TURNS"": 3}","","","","","{""MAXPOWER"": 450.0, ""BASEPOWER"": 48, ""POWERPERTILE"": 450.0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"garrison_theodosius","Theodosius","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 450}","","","","","","","remove_wither_from_allies","","resist_direct_mana_reductions","{}","mana_on_debuff","{""POWER"": 5.0}","reduce_debuff_turns_all_allies_theodosius","specials.v2.property.growth.none.all.allies.attack","","","","","","","","","{""ATTACKINCREASE"": 0}","reduce_buff_turns_all_enemies_theodosius","specials.v2.property.wither.none.all.enemies.attack","","","","","","","","","{""ATTACKINCREASE"": 0}","","","","","","","","","","basic_defense_theodosius","specials.v2.statuseffect.major.defensemodifier.all.allies","","","","","","","{""TURNS"": 5, ""DEFENSE"": 35.0}","brittle_theodosius","specials.v2.statuseffect.minor.defensemodifier.all.enemies","","","","","","","{""TURNS"": 5, ""DEFENSE"": -35.0}","","","","","","","","","","","","","","","","","",""
"garrison_iocantha","Iocantha","","","","direct_effect_no_type","N/A","{}","","","","","","","remove_wither_from_allies","","resist_direct_mana_reductions","{}","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","chain_strike_with_buff_duration_reduction","specials.v2.property.chain_effect.damage","","","","","","","","","{""HEALTH"": 0.0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"garrison_frank_fangs_brimwell","Frank 'Fangs' Brimwell","","","","direct_effect_no_type","N/A","{}","recruit_guard_mega_minion","specials.v2.bigminion.recruit_guard_mega_minion.single","{""FAMILIARHEALTHPERCENT"": 20.0, ""FAMILIARATTACK"": 100.0, ""FAMILIARATTACK3MEMBERS"": 5.0, ""FAMILIARHEALTHPERCENT3MEMBERS"": 5.0}","","","","remove_wither_from_allies","","resist_direct_mana_reductions","{}","","","extra_damage_targets_with_mega_minions","specials.v2.property.familiarcountbasedamplifiedeffect.damage.all.enemies.requireone.allies.bigminion","","","","","","","","","{""POWER"": 350.0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"garrison_vanya","Vanya","","","","","specials.v2.directeffect.heal.all.allies","{""HEALTH"": 54}","shield_guard_mega_minion","specials.v2.bigminion.shield_guard_mega_minion.removestatuseffects.minordebuff.all.allies.customremovalcount.bypassremoveeffects","{""FAMILIARHEALTHPERCENT"": 65.0, ""FAMILIARATTACK"": 110.0}","","","","remove_wither_from_allies","","resist_direct_mana_reductions","{}","mana_on_debuff","{""POWER"": 5.0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"garrison_shimmerscale","Shimmerscale","","","","","specials.v2.directeffect.damage.neartotarget.enemies","{""HEALTH"": 300}","sword_guard_mega_minion","specials.v2.bigminion.sword_guard_mega_minion.single","{""FAMILIARHEALTHPERCENT"": 35.0, ""FAMILIARATTACK"": 230.0}","","","","remove_wither_from_allies","","resist_direct_mana_reductions","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"garrison_greg","Greg","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 100}","sword_guard_mega_minion","specials.v2.bigminion.sword_guard_mega_minion.single","{""FAMILIARHEALTHPERCENT"": 35.0, ""FAMILIARATTACK"": 230.0}","","","","remove_wither_from_allies","","resist_direct_mana_reductions","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"garrison_william","William","","","","","specials.v2.directeffect.damage.neartotarget.enemies","{""HEALTH"": 210}","","","","","","","remove_wither_from_allies","","resist_direct_mana_reductions","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","basic_defense_william","specials.v2.statuseffect.major.defensemodifier.neartotarget.allies","","","","","","","{""TURNS"": 3, ""DEFENSE"": 36.0}","crit_increase_william","specials.v2.statuseffect.minor.critmodifier.neartotarget.allies","","","","","","","{""TURNS"": 3, ""CRIT"": -78.0}","","","","","","","","","","","","","","","","","",""
"gargoyle_uwe","Uwe","","","","direct_effect_no_type","N/A","{}","","","","","","","gargoyle_soft_skin","{""DAMAGEREDUCTION"": 64, ""MAXACTIVATIONS"": 64}","","","","","health_threshold_chain_strike_uwe","specials.v2.property.chain_effect.damage","","poison_on_enemy_special_uwe","specials.v2.statuseffect.minor.attackmodifier.notpurple.both.buffoverride.yellow.majordebuff","{""TURNS"": 3, ""ATTACK"": 13.5}","","","","","{""HEALTH"": 20.0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"gargoyle_vonreine","Vonreine","","","","","specials.v2.directeffect.damage.neartotarget.enemies","{""HEALTH"": 285}","fire_wisp_parasite_vonreine","specials.v2.parasite.fire_wisp_parasite_vonreine.neartotarget","{""FAMILIARHEALTHPERCENT"": 35.0}","","","","gargoyle_soft_skin","{""DAMAGEREDUCTION"": 64, ""MAXACTIVATIONS"": 64}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","constant_mana_steal_while_fire_fiend_parasite","specials.v2.statuseffect.major.constantmanasteal.all.enemies","","","","","","","{""TURNS"": 30.0, ""CURRENTMANASTEAL"": 2.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"gargoyle_vincent","Vincent","","","","direct_effect_no_type","N/A","{}","","","","","","","gargoyle_soft_skin","{""DAMAGEREDUCTION"": 64, ""MAXACTIVATIONS"": 64}","","","","","branching_special_vincent","specials.v2.property.wither.none.all.enemies.attack","","","","","","","","","{""ATTACKINCREASE"": 64}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"gargoyle_mena","Mena","","","","","specials.v2.directeffect.damage.neartotargetminor.enemies","{""HEALTH"": 390}","","","","","","","gargoyle_soft_skin","{""DAMAGEREDUCTION"": 64, ""MAXACTIVATIONS"": 64}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fluffy_volley","specials.v2.statuseffect.major.reallocateeffectsonhit.neartotarget.allies.effects.minorbuff.random","","","","","","","{""TURNS"": 3, ""REALLOCATIONCOUNT"": 100.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"gargoyle_betty","Betty","","","","","specials.v2.directeffect.damage.neartotarget.enemies","{""HEALTH"": 210}","","","","","","","gargoyle_soft_skin","{""DAMAGEREDUCTION"": 64, ""MAXACTIVATIONS"": 64}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","soft_skin_1_activation","specials.v2.statuseffect.major.softskin.neartotargetexceptcaster.allies.withactivationcount.one.decrease","","","","","","","{}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"gargoyle_guffa","Guffa","","","","direct_effect_no_type","N/A","{}","","","","","","","gargoyle_soft_skin","{""DAMAGEREDUCTION"": 64, ""MAXACTIVATIONS"": 64}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","taunt","specials.v2.statuseffect.major.taunt.single.allies","","","","","","","{""TURNS"": 4}","mana_generation_guffa","specials.v2.statuseffect.major.managenerationmodifier.single.allies","","","","","","","{""TURNS"": 4, ""MANAREGEN"": 40.0}","soft_skin_1_activation","specials.v2.statuseffect.major.softskin.allexceptcaster.allies.withactivationcount.one.decrease","","","","{""TURNS"": 4}","heal_on_removal_guffa","specials.v2.statuseffect.minor.healonremoval.all.allies.onremoval.heal.single.allies","","","","","","","{""TURNS"": 4, ""REMOVALEFFECT1FIXEDPOWER"": 5600}","","",""
"gargoyle_hilda","Hilda","","","","","specials.v2.directeffect.damage.neartotarget.enemies","{""HEALTH"": 435}","","","","","","","gargoyle_soft_skin","{""DAMAGEREDUCTION"": 64, ""MAXACTIVATIONS"": 64}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","bleed_with_absorb_boosted_healing_hilda","specials.v2.statuseffect.minor.bleeding.neartotarget.enemies","","","","","","","{""TURNS"": 4, ""DAMAGE"": 708}","buff_immunity_hilda","specials.v2.statuseffect.minor.buffimmunity.neartotarget.enemies","","","","","","","{""TURNS"": 4}","","","","","","","","","","","","","","","","","",""
"gargoyle_grumbl","Grumbl","clear_buffs_effect","specials.v2.clearbuffs.minordebuff.all.allies","{}","direct_effect_no_type","N/A","{}","","","","","","","gargoyle_soft_skin","{""DAMAGEREDUCTION"": 64, ""MAXACTIVATIONS"": 64}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","soft_skin_1_activation","specials.v2.statuseffect.major.softskin.allexceptcaster.allies.withactivationcount.one.decrease","","","","","","","{}","hp_recovery_reset_on_direct_special_damage_grumbl","specials.v2.statuseffect.minor.fixedhealthrecovery.all.allies","","","","","","","{""TURNS"": 3, ""TOTAL"": 800}","","","","","","","","","","","","","","","","","",""
"construct_rhineglow","Rhineglow","","","","direct_effect_no_type","N/A","{}","","","","","","","destructive_core","{""CHARGEDPOWER1"": 300.0}","resist_special_blocking","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","taunt","specials.v2.statuseffect.major.taunt.single.allies","","","","","","","{""TURNS"": 3}","health_boost_recovery_rhineglow","specials.v2.statuseffect.minor.fixedhealthrecovery.all.allies","","","","","","","{""TURNS"": 3, ""TOTAL"": 2080}","stored_damage_on_removal_rhineglow","specials.v2.statuseffect.major.storeddamageonremoval.single.allies.onremoval.damage.all.enemies.expiration","","","","{""TURNS"": 3, ""MAXDAMAGE"": 6800}","","","","","","","","","","","",""
"construct_carta","Carta","","","","","specials.v2.directeffect.heal.all.allies","{""HEALTH"": 45}","","","","","","","repair_core","{""CHARGEDPOWER1"": 250.0}","resist_special_blocking","{}","","","reallocate_latest_debuff_all_allies","specials.v2.property.statuseffectreallocation.from.all.enemies.to.all.allies","","","","","","","","","{}","","","","","","","","","","","","","","","","","","","","","mana_regen_carta","specials.v2.statuseffect.major.managenerationmodifier.all.allies","","","","","","","{""TURNS"": 3, ""MANAREGEN"": 33.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"garrison_caelen","Caelen","","","","direct_effect_no_type","N/A","{}","shield_guard_mega_minion","specials.v2.bigminion.shield_guard_mega_minion.removestatuseffects.minordebuff.all.allies.customremovalcount.bypassremoveeffects","{""FAMILIARHEALTHPERCENT"": 65.0, ""FAMILIARATTACK"": 110.0}","","","","remove_wither_from_allies","","resist_direct_mana_reductions","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sleep_caelen","specials.v2.statuseffect.major.sleep.all.enemies.removeonnonfamiliardamagereceived","","","","","","","{""DAMAGEMODIFIER"": 170.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"nature_god_bo_and_runt","Bo & Runt","","","","direct_effect_no_type","N/A","{}","loyal_hound_minion","specials.v2.minion.loyal_hound_minion.single","{""FAMILIARHEALTHPERCENT"": 35.0, ""FAMILIARATTACK"": 28.0}","","","","mana_on_ally_minion_summon","{""POWER"": 5.0}","resist_minion_removal","{}","","","damage_per_minion","specials.v2.property.effectperfamiliar.damage.single.enemies.minion.from.allies.has_base_power.has_max_power","","","","","","","","","{""MAXPOWER"": 25.0, ""BASEPOWER"": 25.0, ""POWERPERFAMILIAR"": 25.0}","","","","","","","","","","","","","","","","","","","","","green_element_link_dodge_modifier","specials.v2.statuseffect.major.elementlinkdodgemodifier.green.allies","","","","","","","{""TURNS"": 6, ""DODGE"": -95.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"garrison_violet_potts","Violet Potts","","","","direct_effect_no_type","N/A","{}","sword_guard_mega_minion","specials.v2.bigminion.sword_guard_mega_minion.single","{""FAMILIARHEALTHPERCENT"": 35.0, ""FAMILIARATTACK"": 230.0}","","","","remove_wither_from_allies","","resist_direct_mana_reductions","{}","","","remove_buffs_violet_potts","specials.v2.property.removestatuseffects.minorbuff.all.enemies","","","","","","","","","{}","add_status_effect_violet_potts","specials.v2.property.minortomajorstatuseffect.all.enemies.minordebuff","","buff_immunity_violet_potts","specials.v2.statuseffect.minor.buffimmunity.all.enemies","{""TURNS"": 4}","","","","","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"construct_scoria","Scoria","","","","direct_effect_no_type","N/A","{}","","","","","","","corrosive_core","","resist_special_blocking","{}","","","damage_highest_hp_enemy_most_scoria","specials.v2.property.conditionaleffect.damage.all.enemies.highest.currenthp","","silence","specials.v2.statuseffect.minor.silence.all.enemies","{""TURNS"": 3}","","","","","{""POWERFORTARGETSTHATMEETCONDITION"": 280.0, ""POWERFOROTHERTARGETS"": 160.0}","wither_scoria","specials.v2.property.wither.none.all.enemies.attack","","","","","","","","","{""ATTACKINCREASE"": -2240}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"construct_skarn","Skarn","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 185}","","","","","","","corrosive_core","","resist_special_blocking","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mark_ice_skarn","specials.v2.statuseffect.minor.bluedefensemodifier.all.enemies","","","","","","","{""TURNS"": 3, ""DEFENSE"": -30.0}","frost_skarn","specials.v2.statuseffect.minor.frost.all.enemies","","","","","","","{""TURNS"": 3, ""DAMAGE"": 378}","","","","","","","","","","","","","","","","","",""
"construct_gwynn","Gwynn","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 350}","","","","","","","corrosive_core","","resist_special_blocking","{}","","","bypass_familiars","specials.v2.property.bypassfamiliars","","","","","","","","","{}","","","","","","","","","","","","","","","","","","","","","burn_gwynn","specials.v2.statuseffect.major.burn.all.enemies","","","","","","","{""TURNS"": 3, ""DAMAGE"": 258}","debuff_damage_increase_gwynn","specials.v2.statuseffect.minor.debuffdamagemodifier.all.enemies","","","","","","","{""TURNS"": 3, ""MULTIPLIER"": 50.0}","","","","","","","","","","","","","","","","","",""
"champions_mistra","Mistra","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 350}","","","","","","","resist_attack_modifier_debuffs","{}","damage_on_enemy_special_if_enemy_faster_than_slow_mistra","{""DAMAGE"": 64}","mana_gen_on_debuff","{""POWER"": 124.0}","damage_increased_by_mana_speed_mistra","specials.v2.property.damageincreasedbytargetmanaspeed.average.extra","","","","","","","","","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"rider_hero_blue","N/A","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 150}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"rider_hero_red","N/A","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 150}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"rider_hero_green","N/A","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 150}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"rider_hero_purple","N/A","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 150}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"rider_hero_yellow","N/A","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 150}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"monster_hunter_thura","Thura","","","","","specials.v2.directeffect.damage.neartotarget.enemies","{""HEALTH"": 355}","","","","","","","hunters_mark_on_special","{""CHANCE"": 100.0, ""POWER"": 100.0, ""CHANCEFULLYCHARGED"": 100.0}","special_damage_reduction_monster_hunters","{""DAMAGEREDUCTION"": 0.0}","","","extra_damage_on_higher_hp_thura","specials.v2.property.damageincreasedbytargethealth","","","","","","","","","{""MAXDAMAGE"": 80.0}","","","","","","","","","","","","","","","","","","","","","bypass_thura","specials.v2.statuseffect.minor.bypassdefensivebuffs.bypass_always.neartotarget.allies","","","","","","","{""TURNS"": 3}","special_damage_power_modifier_thura","specials.v2.statuseffect.minor.specialdamagepowermodifier.neartotarget.allies","","","","","","","{""TURNS"": 3, ""POWER"": -20.0}","","","","","","","","","","","","","","","","","",""
"monster_hunter_dubhain","Dubhán","","","","direct_effect_no_type","N/A","{}","","","","","","","hunters_mark_on_special","{""CHANCE"": 100.0, ""POWER"": 100.0, ""CHANCEFULLYCHARGED"": 100.0}","special_damage_reduction_monster_hunters","{""DAMAGEREDUCTION"": 0.0}","","","health_threshold_chain_strike_dubhain","specials.v2.property.damagepertile.damage.neartotarget.enemies.red","","bleed_dubhain","specials.v2.statuseffect.minor.bleeding.neartotarget.enemies","{""TURNS"": 3, ""DAMAGE"": 360}","","","","","{""MAXPOWER"": 30.0, ""BASEPOWER"": 30.0, ""POWERPERTILE"": 300.0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"astral_cosmicspeaker","Cosmicspeaker","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 350}","","","","","","","share_received_damage","{""SHAREDDAMAGEPORTION"": 20.0}","resist_poison","{}","","","always_hit","specials.v2.property.pre.alwayshit","","","","","","","","","{}","","","","","","","","","","","","","","","","","","","","","dispel_buffs","specials.v2.statuseffect.minor.dispel.all.enemies.minorbuff","","","","","","","{""TURNS"": 4}","dispel_ailments","specials.v2.statuseffect.major.dispel.all.allies.minordebuff","","","","","","","{""TURNS"": 4}","","","","","","","","","","","","","","","","","",""
